"Collection_id","NomorBarcode","Title","Subject"
"265121","070320211","Senja di Jakarta / Mochtar Lubis","INDONESIAN LITERATURE"
"131536","028406211","Pengantar psikologi Jilid 2","PSYCHOLOGY"
"128718","276316812","Howtoons : Tools of Mass Construction","GRAPHIC NOVELS-FICTION"
"244329","00911916111","Belajar Bahasa Indonesia / Rohmadi, Muhammad.","Writing - Professional skills"
"247575","303819213","Kamus Indonesia - Belanda :  Indonesisch-Nederlands Woordenboek / A. Teeuw","DUTCH LANGUAGE-DICTIONARIES-INDONESIA"
"249978","394419211","Cantik itu luka / Eka Kurniawan","ROMANCE FICTION"
"141863","171710211","Hikajat soerabaia tempo doeloe buku III / Dukut Imam Widodo","INDONESIA-HISTORY"
"141861","171910211","Hikajat soerabaia tempo doeloe buku I / Dukut Imam Widodo","INDOENSIA-HISTORY"
"143571","095913111","Hikajat Soerabaia Tempo Doeloe / Dukut Imam Widodo","INDONESIA - HISTORY"
"287296","232924111","Bandit-bandit pedesaan: Studi historis 1850 - 1942 di Jawa","SEJARAH"
"237048","744599211","Refleksi tentang hukum / J. J. H.,Bruggink","HUKUM"
"59304","128297211","Dasar-dasar filsafat hukum","HUKUM FILSAFAT"
"248728","370419212","Intensive care nursing :  A framework for practice / Philip Woodrow","INTENSIVE CARE NURSING"
"6725","024905111","Fisiologi Manusia dan Mekanisme Penyakit = Human Physiology and Mechanisms of Diseases ","physiology"
"128699","274416812","Outsource Smart : Be Your Own Boss...Without Letting Your Business be the Boss of You / Daven Michaels","CONTRACTING OUT"
"175341","066218111","Panduan Memahami Hukum Pembuktian dalam Hukum Perdata dan Hukum Pidana / Koesparmono Irsan; Armansyah","LAW"
"25249","063302211","Filsafat Hukum. Bagian 1 ","LAW - PHILOSOPHY"
"43268","011805211","Pengantar filsafat hukum ","Hukum - filsafat"
"47215","132887211","Ikhtisar filsafat hukum ","HUKUM - FILSAFAT"
"75825","580911211","Meuwissen tentang pengembanan hukum, ilmu hukum, teori hukum dan filsafat hukum ","LAW-PHILOSOPHY"
"218050","0563092211","Pragmatik / George Yule","PRAGMATIK"
"218062","2833092211","Pragmatik dan Penelitian Pragmatik / F.X. Nadar","PRAGMATIK"
"47146","023891211","Teori dan filsafat hukum : Idealisme filosofis dan problema keadilan ","HUKUM FILSAFAT"
"75783","576311211","Filsafat hukum : desain dan arsitektur kesejarahan ","LAW-PHILOSOPHY"
"250839","0002201711","Sosiologi teks pengantar dan terapan / J. Dwi Narwoko; Bagong Suyanto (editor)","SOCIOLOGY"
"108004","0049161711","Sosiologi suatu pengantar / Soerjono Soekanto","SOCIOLOGY"
"110712","2950111711","Rekonstruksi sosiologi humanis menuju praktis / Yulia Sugandi","SOCIOLOGY"
"77050","750911211","Manajemen Mutu Terpadu (Total quality management) ","Management-Quality Control"
"76032","603911211","Total quality management ","PRODUCTION MANAGEMENT"
"282463","0019241211","Pesona Arca Parwati Candi Rimbi : Perwujudan Sang Ratu Majapahit :  Arimbi Bercerita / Nona Nur Madina","ARSITEKTUR KUIL DAN CANDI"
"243021","208519111","Sosiologi teks pengantar dan terapan / J. Dwi Narwoko; Ba'gong Suyanto (editor)","SOCIOLOGY"
"235481","256918211","Filosofi Teras :  Filsafat Yunani-Romawi Kuno Untuk Mental Tangguh Masa Kini / Henry Manampiring; editor: Patricia Wulandari","PHILOSOPHY, ANCIENT"
"225545","188012211","Accidentally love / Ratna Pande","SHORT STORY"
"233892","237018211","Jemput Terbawa / Pinto Anugrah; penyunting: Amanatia Junda","FICTION"
"230348","082212211","My stupid boss","COMIC"
"66676","034510211","Jejak langkah / Pramoedya Ananta Toer","FICTION - HISTORY AND CRITICISM"
"61812","217706211","KUHD (Kitab undang - undang hukum dagang kepailitan ","COMMERCIAL LAW"
"112672","5708111711","The End of History and The Last Man : Kemenangan Kapitalisme Dan Demokrasi Liberal / Francis Fukuyama","DEMOKRASI LIBERAL"
"39542","026399211","Hukum kedokteran (Studi tentang hubungan hukum dalam mana dokter sebagai salah satu pihak) ","KEDOKTERAN -UNDANG - UNDANG DAN PERATURAN"
"47677","034087211","Ilmu kedokteran kehakiman = Forensic Science ","FORENSIC SCIENCE"
"61765","211506211","Dasar - dasar ilmu kedokteran kehakiman ","MEDICAL YURISPRUDENCE"
"244866","023385111","Hukum dan masalah medik :  Bagian Pertama / Hermien Hadiati Koeswadji","JURISPRUDENCE"
"239526","083819211","Sistem Pertanggungjawaban Pidana Korporasi Dalam Perkara Tindak Pidana Korupsi Pasca Terbitnya PERMA RI No. 13 Tahun 2016 / Kristian; editor: Dessy Marliani Listianingsih","CORRUPTION-LAW AND LEGISLATION"
"107862","038817211","Ajaran Pemidanaan: Tindak Pidana Korporasi dan Seluk-Beluknya / Sutan Remy Sjahdeini","CORPORATION LAW"
"26371","172096211","Aku ini binatang jalang : Koleksi sajak 1942 - 1949 ","puisi indonesia - kumpulan"
"236628","196818212","Problems and Solutions in Real Analysis / Masayoshi Hata","MATHEMATICAL ANALYSIS - PROBLEM, EXERCISES. ETC"
"17692","118995412","Problems in real and complex analysis ","ANALISA MATEMATIK"
"273572","086522111","Filsafat ilmu : Ontologi, epistemologi, aksiologi, dan logika ilmu pengetahuan / H. Mohammad Adib","PHILOSOPHY"
"273614","088922111","Kamus Umum Belanda Indonesia / S. Wojowasito","DUTCH LANGUAGE_DICTIONARIES"
"144649","094093211","Kamus Indonesia - Belanda = Indonesisch-nederlands woordenboek / A. Teew","bahasa Belanda - kamus - Indonesia"
"281987","180823111","Filsafat ilmu : Ontologi, epistemologi, aksiologi, dan logika ilmu pengetahuan / Mohammad Adib","FILSAFAT ILMU"
"147001","098517111","Sejarah Lamongan dari Masa ke Masa / Sarkawi B. Husain","LAMONGAN (JAWA TIMUR)-HISTORY"
"110935","4583111711","Tafsir Kebudayaan / Clifford Geertz","CULTURE AND INSTITUTIONS"
"277905","322322211","Metode Penelitian Kuantitatif, Kualitatif dan Kombinasi (Mixed Methods) / Sugiyono","RESEARCH-METHODOLOGY"
"75985","599311211","Dinamika kelompok ","Social Interaction,In Groups"
"245113","244019111","Sosiologi suatu pengantar / Soerjono Soekanto","SOCIOLOGY"
"120119","0002141711","Pengantar Ilmu Antropologi / Koentjaraningrat","ANTHROPOLOGY"
"286254","0009241711","Metodologi Penelitian Kualitatif / Lexy J. Moleong","RESEARCH METHODOLOGY"
"285708","144824211","Teori Makroekonomi / Yollit Permata Sari","MACROECONOMICS"
"265949","0024201711","Sosiologi suatu pengantar / Soerjono Soekanto","SOCIOLOGY"
"65689","021709212","Nanoparticulate drug delivery systems ","DRUG DELIVERY"
"293468","074625211","Menulis Artikel Ilmiah Pendidikan dengan Scaffolding :  Belajar bertahap Menyiapkan hingga Memublikasikannya di Jurnal / Rohmatulloh; Sri Winarni","TECHNICAL WRITING"
"120271","0278131711","Metode Penelitian Kualitatif / Hamid Patilima","METODE PENELITIAN"
"262525","004120111","Hukum perjanjian asas proporsionalitas dalam kontrak komersial / Agus Yudha Hernoko","COMMERCIAL LAW"
"279832","054623212","Gerontological Nursing / Charlotte Eliopoulus","GERIATRIC NURSING"
"17596","152115212","Principles of Skin Care : A guide for Nurses and Other Health Care Profesionals","DERMATOLOGIE NURSING"
"293038","067125212","Clinical Herbalism :  Plant Wisdom from East and West / Rachel Lord","HERBALS"
"280228","071623212","Advanced Practice Nursing in The Care of Older Adults / Laurie Kennedy-Malone; Evelyn Groenke Duffy","GERIATRIC NURSING - METHODS -- PALLIATIVE CARE"
"266138","108320212","Symptoms in the Pharmacy :  A Guide to the Management of Common illnesses / Alison Blenkinsopp; Martin Duerden; John Blenkinsopp","PHARMACIST AND PATIENT"
"215172","2607082211","Kremil / Suparto Brata","FIKSI INDONESIA"
"66880","055210211","Seri hukum harta kekayaan : Hak tanggungan ","WARRANTY"
"31086","024599211","Hukum Jaminan, hak jaminan kebendaan, hak tanggungan / J. Satrio","HIPOTEK"
"270523","202521211","Sekilas tentang Hukum Jaminan (Hak Jaminan, Hak Tanggungan dan Eksekusi Hak Tanggungan) / Darwis Anatami","GUARANTEE LAW"
"282241","004924211","Hukum Jaminan :  Konsep dan Pengaturannya Di Indonesia / Uswatun Hasanah","GUARANTEE LAW"
"267896","141920211","Hukum Jaminan :  Perspektif Hukum Positif dan Hukum Islam / Ahmad Musadad; Editor: Nur Azizah Rahma","GUARANTEE LAW"
"64040","020502211","Aspek-aspek hukum perbankan di Indonesia ","banking law - indonesia"
"107837","170716211","Hukum Jaminan Kebendaan: Eksistensi, Fungsi dan Pengaturan / H. Moch. Isnaeni","MORTGAGES"
"64091","000807111","Menakar jaminan atas tanah sebagai pengaman kredit bank / Priyo Handoko; Editor: Sukidin","PROPERTY -- BANK LOANS"
"72805","120811211","Asas-asas hukum perbankan indonesia ","BANKING LAW-INDONESIA"
"240630","137512211","Bahasa Mandari Praktis :  Menguasai Bahasa Mandarin Secara Instan Hanya Dengan 100 Kata dan Frasa / Boye Lafayette De Mente","MANDARIN CHINESE LANGUAGE"
"249282","0180192011","Pulang / Tere Liye","FICTION"
"247045","283619211","Pengantar ekonomi makro / N. Gregory Mankiw","ECONOMICS"
"279767","045323212","Systems of Nanovesicular Drug Delivery / Edited by: Amit Kumar Nayak; Md Saquib Hasnain; Tejraj M. Aminabhavi; Vladimir P. Torchilin","DRUG DELIVERY SYSTEMS"
"25554","310779211","Kapita Selekta Kriminologi ","KRIMINOLOGI"
"25125","444986211","Kriminologi ","KRIMINOLOGI"
"22702","136895211","Teori dan kapita selekta kriminologi ","KEJAHATAN DAN PENJAHAT"
"76798","718511211","Metode penelitian kuantitatif, kualitatif dan R dan D","RESEARCH - METHODOLOGY"
"136039","000250112","The World Chinese-English dictionary / K.Z. Dzang","BAHASA MANDARIN - KAMUS - INGGRIS"
"78428","060212111","Filsafat ilmu : Ontologi, epistemologi, aksiologi, dan logika ilmu pengetahuan / H. Mohammad Adib","PHILOSOPHY"
"231974","060912111","Filsafat ilmu : Ontologi, epistemologi, aksiologi, dan logika ilmu pengetahuan / Mohammad Adib","FILSAFAT ILMU"
"277282","275622211","Pengantar Psikologi Sosial / Intan Rahmawati, editor Faatimah Azzahrah","SOCIAL PSYCHOLOGY"
"80344","005216111","Pengantar Psikologi Sosial","SOCIAL PSYCHOLOGY"
"280644","064923211","Pengantar Psikologi Sosial / Intan Rahmawati, editor Faatimah Azzahrah","SOCIAL PSYCHOLOGY"
"245585","250619111","Filsafat ilmu : Ontologi, epistemologi, aksiologi, dan logika ilmu pengetahuan / H. Mohammad Adib","PHILOSOPHY"
"225878","060112111","Filsafat ilmu : Ontologi, epistemologi, aksiologi, dan logika ilmu pengetahuan / H. Mohammad Adib","PHILOSOPHY"
"79847","033414111","Babad Majapahit Jilid I : Kencanawungu Naik Tahta ","JAVANESE LITERATURE"
"225759","148412111","Pengantar Psikologi Sosial / Suryanto","SOCIAL PSYCHOLOGY"
"225759","148412111","Pengantar Psikologi Sosial / Suryanto","SOCIAL PSYCHOLOGY"
"10328","052694112","Introductory quantum mechanics ","KUANTUM, TEORI"
"276647","227022211","Pengantar Kepemimpinan :  Konsep & Praktik / Peter G. Northouse; Penerjemah: Diana Kurnia S.; Editor: Erang Risanto","LEADERSHIP"
"145946","036016211","Pengantar Bisnis. Buku satu / William G. Nickels","BUSINESS"
"276518","218622212","The Science And Engineering Of Materials Si Edition / Donald R. Askeland; Wendelin J. Wright","MATERIALS"
"64419","062407212","Human drug metabolism : An introduction ","DRUGS - METABOLISM"
"145555","110515212","Pharmacogenomics of Human Drug Transporters: Clinical Impacts / Toshihisa Ishikawa","PHARMACOGENOMICS"
"64408","056607212","Pharmacogenetics ","PHARMACOGENETICS"
"267799","021521111","Kajian Imunogenetik SNP Gen Promoter IL-10 pada Pasien SLE / Yuliasih","SYSTEMIC LUPUS ERYTHEMATOSIS"
"246183","215112211","The Positive Dog / Jon Gordon; Alih Bahasa: Marlene T.; Editor: Esther M. Tanuadji","MOTIVATION (PSYCHOLOGY)"
"279838","055223212","Disaster Nursing, Primary Health Care and Communication in Uncertainty / Edited by: Sakiko Kanbara, Shoko Miyagawa, Hiroyuki Miyazaki","DISASTER NURSING"
"279629","032523212","Microbial Biotechnology :  Role in Ecological Sustainability and Research / Edited by Pankaj Chowdhary; Sujata Mani; Preeti Chaturvedi","MICROBIAL BIOTECHNOLOGY"
"72971","146211211","Negara Minus Nurani : esai-esai kritis kebijakan publik ","PUBLIC POLICY"
"285161","112324211","Hukum dan Kebijakan Publik / Farid Wajdi; Andryan","PUBLIC POLICY LAW"
"75400","520311211","Analisis kebijakan publik : Konsep dan aplikasi analisis proses kebijakan publik","POLICY ANALYSIS"
"74366","369411211","Kebijakan publik : Sebuah tinjauan filosofi ","PUBLIC POLICY"
"247518","301319211","Hukum dan kebijakan publik / Suratman","POLICY MAKING"
"59820","053106211","Hukum dan kebijakan publik ","POLICY SCIENCE"
"67362","108310211","Hukum persaingan usaha : Teori dan praktiknya di Indonesia ","ANTITRUST LAW"
"74629","399311211","Hukum persaingan usaha","MONOPOLIES-ANTITRUST LAW"
"128086","243612812","Presenting to Win : The Art of Telling Your Story Updated and Expanded Edition","SUCCESS IN BUSINESS"
"90804","252796412","Human anatomy / Frederic H. Martini","anatomy"
"62669","337606211","Yurisdiksi material mahkamah kejahatan internasional ","CRIME - INTERNATIONAL LAW"
"287252","229424111","Radikalisasi petani: Esei-esei sejarah / Kuntowijoyo","Indonesia--Juvenile literature"
"73915","274811211","Hukum pajak ","TAX LAW"
"146855","060217211","Ilmu Hukum Pajak / Tunggul Anshari Setia Negara","TAXATION-LAWND LEGISLATION"
"231444","173918211","Harga Sebuah Percaya / Tere Liye; editor: Andriyati","FICTION"
"113382","3918111711","Analisis gender dan transformasi sosial / Mansour Fakih","WOMEN"
"145667","134415212","An Introduction to International Criminal Law and Procedure / Robert . Cryer","INTERNATIONAL CRIMES"
"285333","127824211","Undang-Undang Kesehatan (UU RI No. 17 Tahun 2023) / Indonesia. Undang-undang, Peraturan, dsb.","HEALTH- LEGISLATION"
"108285","0058131711","Sosiologi suatu pengantar / Soerjono Soekanto","SOCIOLOGY"
"108003","0048161711","Sosiologi suatu pengantar / Soerjono Soekanto","SOCIOLOGY"
"225633","237217111","Pengantar Ilmu Sejarah Indonesia / R. Moh. Ali; editor: Rahmat Widada","INDONESIA-HISTORY"
"62580","326106211","Pengantar ilmu sejarah, teori filsafat sejarah, sejarah filsafat dan iptek ","HISTORY-PHILOSOPHY"
"248086","331619211","Psikologi sosial :  Pengantar dalam teori & penelitian / Penyunting : Ardiningtyas P.; Zainal Abidin; Mirra N. Milla","SOCIAL PSYCHOLOGY"
"269296","112921111","Pengantar Psikologi Sosial","SOCIAL PSYCHOLOGY"
"277296","275022211","Metode Riset  Kuantitatif :  Teori dan Aplikasi Pada Penelitian Bidang Manajemen dan Ekonomi islam / Suryani; Hendryadi","RESEARCH METHODS"
"281414","146523211","Fundamental Metodologi Penelitian Kuantitatif (Eksplanatif) / Bambang Sugeng","RESEARCH-METHODOLOGY"
"29459","309806211","Analisis data penelitian dengan statistik ","STATISTICS"
"269295","112821111","Pengantar Psikologi Sosial","SOCIAL PSYCHOLOGY"
"276510","216822211","Pengantar Psikologi Sosial / Intan Rahmawati, editor Faatimah Azzahrah","SOCIAL PSYCHOLOGY"
"277220","266722211","Hukum Pemilu :  Filosofi Dan Prinsip Pemilihan Umum Dalam UUD NRI 1945 / Mohammad Syaiful Aris","ELECTION LAW"
"280912","0291231211","Pembunuhan di Nihonbashi :  The Newcomer / Keigo Higashino","KESUSASTRAAN JEPANG"
"213089","0581LMA08","Film and the director ( A handbook & guide to film making) / Don Livingston",""
"294575","0809251211","Layar Kata :  Menengok 20 Skenario Pemenang Citra Festival Film Indonesia 1973-1992 / Seno Gumira Ajidarma","FILM"
"293431","0315251211","Pengantar Teori Film / Muhammad Ali Mursid Alfathoni","FILM"
"245816","0191192211","Cantik Itu Luka :  Sebuah Novel / Eka Kurniawan","FIKSI INDONESIA"
"217689","0247162221","Perahu kertas / Dee","FIKSI INDONESIA"
"269195","104921111","Metode Penelitian Kajian Media dan Budaya","CULTURE"
"274150","118422111","Pengantar Etika Bisnis / K Bertens","BUSINESS ETHICS"
"224903","155018211","Kamus Kanji Jepang-Indonesia edisi revisi / Neneng Maulyanti","JAPANESE-INDONESIAN-DICTIONARIES"
"264230","042920211","Akuntansi Pajak / Waluyo","TAX ACCOUNTING"
"77042","750111211","Akuntansi pajak ","TAX ACCOUNTING"
"78529","082612211","Dasar-dasar Perpajakan dan Akuntansi Pajak / Herry Purwono","TAX ACCOUNTING"
"31583","162898112","The prince ","CERITA HISTORIS"
"286260","176324111","Logika Ilmu Menalar :  Dasar-Dasar Berfikir Tertib, Logis, Kritis, Analitis, Dialektis / W. Poespoprodjo; EK. T. Gilarso","LOGIC"
"273220","067422111","Sosiologi Teks Pengantar Dan Terapan / J. Dwi Narwoko; Bagong Suyanto (editor)","SOCIOLOGY"
"247688","305119111","Ilmu makro ekonomi / Paul A. Samuelson",
"243022","208619111","Sosiologi teks pengantar dan terapan / J. Dwi Narwoko; Ba'gong Suyanto (editor)","SOCIOLOGY"
"247723","01221916212","An Introduction to the Invertebrates / Moore, Janet","Invertebrates"
"294998","090425211","Konsep Kriptografi dan Steganorafi :  Dalam Mewujudkan Keamanan Digital di Era Industri 5.0 / Rahmat Burdiarto; Muhammad Rifqi; Hadi Santoso","CRYPTOGRAPHY"
"109342","0124111711","Metodologi penelitian kualitatif / Lexy J. Moleong","RESEARCH - METHODOLOGY"
"249646","0259192011","Menyingkap Kabut Halim 1965 / Aristides Katoppo; Purnama kusumaningrat; JMV. Soeparno; Moh. Cholil","HISTORY-INDONESIA"
"73942","275711211","Sosiologi: Suatu pengantar ","SOCIOLOGY"
"51430","164598112","The woman in white ","FICTION"
"65100","008508111","Perencanaan dan evaluasi ","MANAGEMENT"
"215387","0711162211","Leksikologi dan leksikografi Indonesia / Abdul Chaer","LEKSIKOLOGI"
"219084","0006142211","Semantik Leksikal / Mansoer Pateda","SEMANTI"
"294374","0631251211","Semantik 1 / Fatimah Djajasudarma","LINGUISTIK"
"275904","188322111","Aspek hukum dalam bisnis / Ahmad Rizki Sridadi","BUSINESS LAW - INDONESIA"
"231519","177018211","Panggil aku Kartini saja / Pramoedya Ananta Toer","BIOGRAPHY"
"223204","342310112","The cat who came in from the cold / Deric Longden","CATS"
"126922","023404812","Catch-22","FICTION"
"267487","011321111","Kapita Selekta Hukum Waris Indonesia / Ellyne Dwi Poespasari; Soelistyowati; Erni Agustin; Oemar Moechthar","INHERITANCE AND SUCCESSION - INDONESIA"
"218128","0555092211","Prinsip-prinsip pragmatik / Geoffrey Leech","PRAGMATIK"
"218042","0952092211","Pragmatik / George Yule","PRAGMATIK"
"111300","6350111711","Penghancuran gerakan perempuan di Indonesia / Saskia Eleonora Wieringa","CIVIL POLITICAL RIGHT"
"218189","0950092211","Psikolinguistik kajian teoretik / Abdul Chaer","PSIKOLINGUISTIK"
"275000","0177222211","Keajaiban Toko Kelontong Namiya / Keigo Higashino","SASTRA JEPANG"
"294056","0507251211","Bumi Manusia / Pramoedya Ananta Toer","FIKSI INDONESIA"
"282789","0145241211","Giselle / Akiyoshi Rikako","Giselle"
"243932","0063192211","Holy Mother / Akiyoshi Rikako","SASTRA JEPANG"
"293823","0404251211","Buku Pintar Penyuntingan Naskah :  Edisi Ketiga / Pamusuk Eneste","SASTRA"
"277635","298922211","Ilmu Dasar Keperawatan :  Konsep Sistem Tubuh, Homeostasis, Gugus Fungsional, Ikatan Kimia, Cairan Tubuh, Dan Metabolisme / Muh Anwar Hafid; Editor: Nur Asri","NURSING SERVICES"
"64632","027108211","KUH Perdata Kitab Undang-undang hukum perdata ","CIVIL LAW - INDONESIA"
"77858","894811212","The Anthropological Lens : Harsh Light, Soft Focus ","ANTHROPOLOGY-PHILOSOPHY"
"266998","159920212","Basic English / Julie Lachance","ENGLISH LANGUAGE"
"237950","036219211","TOEFL Preparation :  Pasti Capai Skor Tinggi > 500 / Slamet Riyanto, Anna Christina Handhini, Editor Ignas","TEST OF ENGLISH FOR INTERNATIONAL COMMUNICATION"
"285918","162524212","Password 4 :  A Reading and Vocabulary Text / Linda Butler","VOCABULARY"
"61774","213306211","Aspek hukum dalam bisnis ","BUSINESS LAW - INDONESIA"
"122813","0236151711","Sosiologi suatu pengantar / Soerjono Soekanto","SOCIOLOGY"
"122797","0232151711","Sosiologi: Teks Pengantar dan Terapan. Edisi 4","SOCIOLOGY"
"239527","083919211","Sistem Pertanggungjawaban Pidana Korporasi Dalam Perkara Tindak Pidana Korupsi Pasca Terbitnya PERMA RI No. 13 Tahun 2016 / Kristian; editor: Dessy Marliani Listianingsih","CORRUPTION-LAW AND LEGISLATION"
"77596","829611111","Pembalikan Beban Pembuktian : Tindak Pidana Korupsi dalam Rangka Pengembalian Kerugian Keuangan Negara ","CORRUPTION"
"144027","150713111","Miskinkan Koruptor: Pembuktian Terbalik Solusi Jitu Yang Terabaikan / Muhammad Yusuf","CORRUPTION"
